trade_no,side,entry_time,exit_time,holding_hours,entry,exit_price,sl,tp,sl_dist,tp_dist,rr_ratio,sl_mult,exit_type,result,risk_usd,pnl_usd,pnl_pct,balance,entry_close,entry_ema13,entry_ema34,entry_ema89,entry_rsi,entry_atr,entry_atr_pct,entry_volume,entry_vol_ma,ema13_ema34_gap_pct,ema34_ema89_gap_pct,close_vs_ema34_pct,vol_vs_ma_pct,entry_ema_stack,entry_rsi_zone,entry_vol_strength,cond_atr_gate_passed,cond_ema13_gt_ema34,cond_close_gt_ema34,cond_ema34_gt_ema89,cond_vol_above_ma,signal_reason,cond_rsi_buy,cond_rsi_sell,month,year
316,SELL,2022-05-18 12:00:00+00:00,2022-05-19 15:00:00+00:00,27.0,29521.5,30313.3362,30313.3362,28602.97,791.8362,918.53,2.9,2.5,SL,SL,143.7265,-143.8702,-1.001,14228.7767,29521.5,29904.1354,30036.1693,30073.138,38.58,316.7345,0.010729,5907.9,4593.07,-0.4396,-0.1229,-1.7135,28.63,BEARISH,WEAK,ABOVE_AVG,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=38.6(<45) | Vol=5908>4593 | ATR%=0.0107(>0.0015),False,True,2022-05,2022
317,SELL,2022-05-20 17:00:00+00:00,2022-05-22 09:00:00+00:00,40.0,28955.0,29870.2046,29870.2046,27893.3627,915.2046,1061.6373,2.9,2.5,SL,SL,142.2878,-142.4301,-1.001,14086.3466,28955.0,29710.9511,29834.9154,29837.3007,32.65,366.0818,0.012643,7648.84,6248.95,-0.4155,-0.008,-2.9493,22.4,BEARISH,WEAK,ABOVE_AVG,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=32.6(<45) | Vol=7649>6249 | ATR%=0.0126(>0.0015),False,True,2022-05,2022
318,BUY,2022-05-22 22:00:00+00:00,2022-05-23 19:00:00+00:00,21.0,30255.0,29639.2212,29639.2212,30969.3034,615.7788,714.3034,2.9,2.5,SL,SL,140.8635,-141.0043,-1.001,13945.3423,30255.0,29946.5283,29752.6803,29676.2588,65.86,246.3115,0.008141,7835.16,4301.01,0.6515,0.2575,1.6883,82.17,BULLISH,STRONG,HIGH,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=65.9(>62) | Vol=7835>4301 | ATR%=0.0081(>0.0015),True,False,2022-05,2022
319,SELL,2022-05-24 13:00:00+00:00,2022-05-24 15:00:00+00:00,2.0,28947.5,29551.6231,29551.6231,28246.7172,604.1231,700.7828,2.9,2.5,SL,SL,139.4534,-139.5929,-1.001,13805.7494,28947.5,29280.1889,29521.6584,29664.5058,32.55,241.6493,0.008348,9513.79,4938.94,-0.8179,-0.4815,-1.9449,92.63,BEARISH,WEAK,HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=32.6(<45) | Vol=9514>4939 | ATR%=0.0083(>0.0015),False,True,2022-05,2022
320,SELL,2022-05-24 18:00:00+00:00,2022-05-25 02:00:00+00:00,8.0,29174.5,29917.4621,29917.4621,28312.664,742.9621,861.836,2.9,2.5,SL,SL,138.0575,-138.1956,-1.001,13667.5539,29174.5,29267.1856,29453.4867,29620.78,42.84,297.1848,0.010186,5797.26,5271.26,-0.6325,-0.5648,-0.9472,9.98,BEARISH,WEAK,AVERAGE,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=42.8(<45) | Vol=5797>5271 | ATR%=0.0102(>0.0015),False,True,2022-05,2022
321,SELL,2022-05-26 08:00:00+00:00,2022-05-26 13:00:00+00:00,5.0,29000.0,28182.4993,29704.742,28182.4993,704.742,817.5007,2.9,2.5,TP,TP,136.6755,396.2224,2.899,14063.7763,29000.0,29616.9846,29651.1006,29661.5929,33.52,281.8968,0.009721,17907.94,5285.98,-0.1151,-0.0354,-2.1959,238.78,BEARISH,WEAK,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=33.5(<45) | Vol=17908>5286 | ATR%=0.0097(>0.0015),False,True,2022-05,2022
322,SELL,2022-05-26 13:00:00+00:00,2022-05-26 16:00:00+00:00,3.0,28794.5,29636.3382,29636.3382,27817.9677,841.8382,976.5323,2.9,2.5,SL,SL,140.6378,-140.7784,-1.001,13922.9979,28794.5,29274.4929,29484.687,29591.8416,32.01,336.7353,0.011694,42144.33,7619.83,-0.7129,-0.3621,-2.3408,453.09,BEARISH,WEAK,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=32.0(<45) | Vol=42144>7620 | ATR%=0.0117(>0.0015),False,True,2022-05,2022
323,SELL,2022-05-27 01:00:00+00:00,2022-05-30 01:00:00+00:00,72.0,28950.0,29742.4036,29742.4036,28030.8118,792.4036,919.1882,2.9,2.5,SL,SL,139.23,-139.3692,-1.001,13783.6287,28950.0,29297.4524,29416.3113,29538.333,38.59,316.9615,0.010949,10463.94,10373.13,-0.4041,-0.4131,-1.5852,0.88,BEARISH,WEAK,AVERAGE,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=38.6(<45) | Vol=10464>10373 | ATR%=0.0109(>0.0015),False,True,2022-05,2022
324,BUY,2022-05-30 01:00:00+00:00,2022-05-30 02:00:00+00:00,1.0,29753.5,30271.753,29306.7302,30271.753,446.7698,518.253,2.9,2.5,TP,TP,137.8363,399.5874,2.899,14183.2161,29753.5,29324.1987,29173.2115,29149.6525,70.61,178.7079,0.006006,7323.76,3325.05,0.5176,0.0808,1.9891,120.26,BULLISH,OVERBOUGHT,VERY_HIGH,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=70.6(>62) | Vol=7324>3325 | ATR%=0.0060(>0.0015),True,False,2022-05,2022
325,BUY,2022-05-30 04:00:00+00:00,2022-05-30 06:00:00+00:00,2.0,30311.0,30909.1137,29795.3847,30909.1137,515.6153,598.1137,2.9,2.5,TP,TP,141.8322,411.1714,2.899,14594.3875,30311.0,29680.1892,29352.6533,29223.3932,78.54,206.2461,0.006804,4306.65,4266.04,1.1159,0.4423,3.2649,0.95,BULLISH,OVERBOUGHT,AVERAGE,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=78.5(>62) | Vol=4307>4266 | ATR%=0.0068(>0.0015),True,False,2022-05,2022
326,BUY,2022-05-30 12:00:00+00:00,2022-05-30 20:00:00+00:00,8.0,30520.5,31237.5391,29902.3628,31237.5391,618.1372,717.0391,2.9,2.5,TP,TP,145.9439,423.0913,2.899,15017.4788,30520.5,30342.6109,29827.0712,29452.5442,68.87,247.2549,0.008101,13743.99,5015.31,1.7284,1.2716,2.3248,174.04,BULLISH,STRONG,VERY_HIGH,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=68.9(>62) | Vol=13744>5015 | ATR%=0.0081(>0.0015),True,False,2022-05,2022
327,BUY,2022-05-30 20:00:00+00:00,2022-05-30 21:00:00+00:00,1.0,31257.0,32098.7118,30531.3864,32098.7118,725.6136,841.7118,2.9,2.5,TP,TP,150.1748,435.3567,2.899,15452.8355,31257.0,30624.4642,30154.8243,29655.3805,78.63,290.2455,0.009286,16054.82,6531.2,1.5574,1.6842,3.6551,145.82,BULLISH,OVERBOUGHT,VERY_HIGH,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=78.6(>62) | Vol=16055>6531 | ATR%=0.0093(>0.0015),True,False,2022-05,2022
328,BUY,2022-05-31 11:00:00+00:00,2022-06-01 14:00:00+00:00,27.0,31741.5,31121.1231,31121.1231,32461.1372,620.3769,719.6372,2.9,2.5,SL,SL,154.5284,-154.6829,-1.001,15298.1526,31741.5,31538.0495,31028.6053,30226.0911,69.37,248.1507,0.007818,4960.13,4545.32,1.6419,2.655,2.2975,9.13,BULLISH,STRONG,AVERAGE,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=69.4(>62) | Vol=4960>4545 | ATR%=0.0078(>0.0015),True,False,2022-06,2022
329,SELL,2022-06-02 13:00:00+00:00,2022-06-02 22:00:00+00:00,9.0,29880.0,30590.9989,30590.9989,29055.2413,710.9989,824.7587,2.9,2.5,SL,SL,152.9815,-153.1345,-1.001,15145.0181,29880.0,29987.1748,30341.1706,30503.7137,37.92,284.3996,0.009518,18723.41,5204.78,-1.1667,-0.5329,-1.5199,259.73,BEARISH,WEAK,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=37.9(<45) | Vol=18723>5205 | ATR%=0.0095(>0.0015),False,True,2022-06,2022
330,SELL,2022-06-03 10:00:00+00:00,2022-06-06 01:00:00+00:00,63.0,29814.5,30436.4546,30436.4546,29093.0326,621.9546,721.4674,2.9,2.5,SL,SL,151.4502,-151.6016,-1.001,14993.4165,29814.5,30293.0362,30332.1697,30437.0861,34.89,248.7818,0.008344,11275.91,3939.97,-0.129,-0.3447,-1.7067,186.19,BEARISH,WEAK,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=34.9(<45) | Vol=11276>3940 | ATR%=0.0083(>0.0015),False,True,2022-06,2022
331,BUY,2022-06-06 03:00:00+00:00,2022-06-07 00:00:00+00:00,21.0,31237.0,30624.1273,30624.1273,31947.9324,612.8727,710.9324,2.9,2.5,SL,SL,149.9342,-150.0841,-1.001,14843.3324,31237.0,30341.1698,30035.1385,30004.2975,81.71,245.1491,0.007848,9313.0,4778.74,1.0189,0.1028,4.0015,94.88,BULLISH,OVERBOUGHT,HIGH,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=81.7(>62) | Vol=9313>4779 | ATR%=0.0078(>0.0015),True,False,2022-06,2022
332,SELL,2022-06-07 11:00:00+00:00,2022-06-07 18:00:00+00:00,7.0,29503.0,30179.9008,30179.9008,28717.7951,676.9008,785.2049,2.9,2.5,SL,SL,148.4333,-148.5818,-1.001,14694.7506,29503.0,29841.3733,30264.3538,30285.7686,28.99,270.7603,0.009177,7197.78,7126.16,-1.3976,-0.0707,-2.5157,1.01,BEARISH,OVERSOLD,AVERAGE,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=29.0(<45) | Vol=7198>7126 | ATR%=0.0092(>0.0015),False,True,2022-06,2022
333,BUY,2022-06-07 22:00:00+00:00,2022-06-08 03:00:00+00:00,5.0,31254.0,30213.5123,30213.5123,32460.9657,1040.4877,1206.9657,2.9,2.5,SL,SL,146.9475,-147.0945,-1.001,14547.6562,31254.0,30517.5555,30364.7379,30310.3111,70.0,416.1951,0.013317,24234.0,8034.07,0.5033,0.1796,2.9286,201.64,BULLISH,OVERBOUGHT,VERY_HIGH,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=70.0(>62) | Vol=24234>8034 | ATR%=0.0133(>0.0015),True,False,2022-06,2022
334,SELL,2022-06-09 12:00:00+00:00,2022-06-10 13:00:00+00:00,25.0,30110.5,29358.362,30758.8948,29358.362,648.3948,752.138,2.9,2.5,TP,TP,145.4766,421.7366,2.899,14969.3927,30110.5,30322.4026,30350.2549,30352.2946,42.45,259.3579,0.008614,13144.23,4012.62,-0.0918,-0.0067,-0.79,227.57,BEARISH,WEAK,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=42.5(<45) | Vol=13144>4013 | ATR%=0.0086(>0.0015),False,True,2022-06,2022
335,SELL,2022-06-10 13:00:00+00:00,2022-06-11 11:00:00+00:00,22.0,29386.0,28634.0699,30034.2156,28634.0699,648.2156,751.9301,2.9,2.5,TP,TP,149.6939,433.9627,2.899,15403.3554,29386.0,29886.6952,30056.5025,30203.6457,29.66,259.2862,0.008823,20191.98,5958.09,-0.565,-0.4872,-2.2308,238.9,BEARISH,OVERSOLD,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=29.7(<45) | Vol=20192>5958 | ATR%=0.0088(>0.0015),False,True,2022-06,2022
336,SELL,2022-06-11 11:00:00+00:00,2022-06-12 02:00:00+00:00,15.0,28734.0,28022.6846,29347.2029,28022.6846,613.2029,711.3154,2.9,2.5,TP,TP,154.0336,446.5433,2.899,15849.8987,28734.0,29112.9025,29389.7758,29794.7709,30.7,245.2812,0.008536,12040.19,4910.84,-0.9421,-1.3593,-2.2313,145.18,BEARISH,WEAK,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=30.7(<45) | Vol=12040>4911 | ATR%=0.0085(>0.0015),False,True,2022-06,2022
337,SELL,2022-06-12 02:00:00+00:00,2022-06-12 15:00:00+00:00,13.0,27407.5,28255.2253,28255.2253,26424.1386,847.7253,983.3614,2.9,2.5,SL,SL,158.499,-158.6575,-1.001,15691.2412,27407.5,28377.7931,28796.3976,29396.9201,23.76,339.0901,0.012372,27289.07,8228.49,-1.4537,-2.0428,-4.8232,231.64,BEARISH,OVERSOLD,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=23.8(<45) | Vol=27289>8228 | ATR%=0.0124(>0.0015),False,True,2022-06,2022
338,SELL,2022-06-12 19:00:00+00:00,2022-06-13 00:00:00+00:00,5.0,27415.0,26362.0512,28322.7145,26362.0512,907.7145,1052.9488,2.9,2.5,TP,TP,156.9124,454.8891,2.899,16146.1303,27415.0,27743.1527,28063.7306,28830.3233,39.7,363.0858,0.013244,9539.56,8427.6,-1.1423,-2.659,-2.3116,13.19,BEARISH,WEAK,AVERAGE,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=39.7(<45) | Vol=9540>8428 | ATR%=0.0132(>0.0015),False,True,2022-06,2022
339,SELL,2022-06-13 00:00:00+00:00,2022-06-13 03:00:00+00:00,3.0,26285.5,25148.2355,27265.9004,25148.2355,980.4004,1137.2645,2.9,2.5,TP,TP,161.4613,468.0763,2.899,16614.2066,26285.5,27249.0638,27762.1541,28625.4021,25.66,392.1602,0.014919,24528.18,9183.77,-1.8482,-3.0157,-5.3189,167.08,BEARISH,OVERSOLD,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=25.7(<45) | Vol=24528>9184 | ATR%=0.0149(>0.0015),False,True,2022-06,2022
340,SELL,2022-06-13 03:00:00+00:00,2022-06-13 08:00:00+00:00,5.0,25493.5,24158.6832,26644.2042,24158.6832,1150.7042,1334.8168,2.9,2.5,TP,TP,166.1421,481.6458,2.899,17095.8525,25493.5,26604.7647,27398.7482,28422.9041,22.95,460.2817,0.018055,33041.95,12143.31,-2.8979,-3.6033,-6.9538,172.1,BEARISH,OVERSOLD,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=22.9(<45) | Vol=33042>12143 | ATR%=0.0181(>0.0015),False,True,2022-06,2022
341,SELL,2022-06-13 08:00:00+00:00,2022-06-13 14:00:00+00:00,6.0,24169.0,22560.6467,25555.5115,22560.6467,1386.5115,1608.3533,2.9,2.5,TP,TP,170.9585,495.6088,2.899,17591.4612,24169.0,25680.5727,26772.3623,28055.0867,16.95,554.6046,0.022947,34581.16,17048.91,-4.078,-4.5722,-9.7241,102.84,BEARISH,OVERSOLD,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=16.9(<45) | Vol=34581>17049 | ATR%=0.0229(>0.0015),False,True,2022-06,2022
342,SELL,2022-06-13 14:00:00+00:00,2022-06-14 01:00:00+00:00,11.0,22782.0,20948.386,24362.7017,20948.386,1580.7017,1833.614,2.9,2.5,TP,TP,175.9146,509.9765,2.899,18101.4377,22782.0,24390.2075,25829.4797,27496.2775,11.12,632.2807,0.027754,42555.2,22318.81,-5.5722,-6.0619,-11.7985,90.67,BEARISH,OVERSOLD,HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=11.1(<45) | Vol=42555>22319 | ATR%=0.0278(>0.0015),False,True,2022-06,2022
343,SELL,2022-06-14 01:00:00+00:00,2022-06-14 05:00:00+00:00,4.0,20828.5,22556.1164,22556.1164,18824.465,1727.6164,2004.035,2.9,2.5,SL,SL,181.0144,-181.1954,-1.001,17920.2423,20828.5,22801.7038,24327.7946,26459.943,14.6,691.0466,0.033178,42939.52,24415.39,-6.273,-8.058,-14.3839,75.87,BEARISH,OVERSOLD,HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=14.6(<45) | Vol=42940>24415 | ATR%=0.0332(>0.0015),False,True,2022-06,2022
344,SELL,2022-06-14 05:00:00+00:00,2022-06-15 08:00:00+00:00,27.0,22740.0,20458.5206,24706.7926,20458.5206,1966.7926,2281.4794,2.9,2.5,TP,TP,179.2024,519.5078,2.899,18439.7501,22740.0,22500.5961,23861.7436,26084.217,43.16,786.717,0.034596,35372.18,24361.0,-5.7043,-8.5204,-4.701,45.2,BEARISH,WEAK,ABOVE_AVG,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=43.2(<45) | Vol=35372>24361 | ATR%=0.0346(>0.0015),False,True,2022-06,2022
345,SELL,2022-06-15 08:00:00+00:00,2022-06-15 13:00:00+00:00,5.0,20247.0,21691.8579,21691.8579,18570.9648,1444.8579,1676.0352,2.9,2.5,SL,SL,184.3975,-184.5819,-1.001,18255.1682,20247.0,21370.452,22148.3053,24164.2699,29.35,577.9432,0.028545,34506.28,14882.57,-3.512,-8.3427,-8.5844,131.86,BEARISH,OVERSOLD,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=29.4(<45) | Vol=34506>14883 | ATR%=0.0285(>0.0015),False,True,2022-06,2022
346,SELL,2022-06-15 16:00:00+00:00,2022-06-15 18:00:00+00:00,2.0,20712.5,22243.4296,22243.4296,18936.6216,1530.9296,1775.8784,2.9,2.5,SL,SL,182.5517,-182.7342,-1.001,18072.434,20712.5,21148.2418,21726.7104,23645.1268,40.5,612.3718,0.029565,22371.56,18295.03,-2.6625,-8.1134,-4.668,22.28,BEARISH,WEAK,ABOVE_AVG,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=40.5(<45) | Vol=22372>18295 | ATR%=0.0296(>0.0015),False,True,2022-06,2022
347,SELL,2022-06-16 09:00:00+00:00,2022-06-18 06:00:00+00:00,45.0,21278.0,19728.528,22613.7518,19728.528,1335.7518,1549.472,2.9,2.5,TP,TP,180.7243,523.9199,2.899,18596.3538,21278.0,21836.3624,21870.9648,23111.5216,41.03,534.3007,0.02511,17115.53,16863.11,-0.1582,-5.3677,-2.7112,1.5,BEARISH,WEAK,AVERAGE,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=41.0(<45) | Vol=17116>16863 | ATR%=0.0251(>0.0015),False,True,2022-06,2022
348,SELL,2022-06-18 06:00:00+00:00,2022-06-18 18:00:00+00:00,12.0,19422.5,18424.2535,20283.0573,18424.2535,860.5573,998.2465,2.9,2.5,TP,TP,185.9635,539.1083,2.899,19135.4621,19422.5,20356.6923,20632.0627,21534.6082,24.62,344.2229,0.017723,38420.96,8127.76,-1.3347,-4.1911,-5.8625,372.71,BEARISH,OVERSOLD,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=24.6(<45) | Vol=38421>8128 | ATR%=0.0177(>0.0015),False,True,2022-06,2022
349,SELL,2022-06-18 18:00:00+00:00,2022-06-18 22:00:00+00:00,4.0,18210.0,19082.5228,19082.5228,17197.8735,872.5228,1012.1265,2.9,2.5,SL,SL,191.3546,-191.546,-1.001,18943.9162,18210.0,19098.2218,19781.4318,20931.7914,19.61,349.0091,0.019166,27415.94,12905.48,-3.4538,-5.4958,-7.944,112.44,BEARISH,OVERSOLD,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=19.6(<45) | Vol=27416>12905 | ATR%=0.0192(>0.0015),False,True,2022-06,2022
350,SELL,2022-06-19 05:00:00+00:00,2022-06-19 09:00:00+00:00,4.0,18117.5,19270.8818,19270.8818,16779.5771,1153.3818,1337.9229,2.9,2.5,SL,SL,189.4392,-189.6286,-1.001,18754.2876,18117.5,18570.4499,19157.5209,20393.6904,36.07,461.3527,0.025464,18873.41,16209.33,-3.0644,-6.0615,-5.4288,16.44,BEARISH,WEAK,AVERAGE,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=36.1(<45) | Vol=18873>16209 | ATR%=0.0255(>0.0015),False,True,2022-06,2022
351,BUY,2022-06-21 06:00:00+00:00,2022-06-22 06:00:00+00:00,24.0,21188.5,20192.4142,20192.4142,22343.9595,996.0858,1155.4595,2.9,2.5,SL,SL,187.5429,-187.7304,-1.001,18566.5571,21188.5,20647.4088,20369.7758,20309.1415,65.6,398.4343,0.018804,15034.92,11563.53,1.363,0.2986,4.0193,30.02,BULLISH,STRONG,ABOVE_AVG,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=65.6(>62) | Vol=15035>11564 | ATR%=0.0188(>0.0015),True,False,2022-06,2022
352,SELL,2022-06-22 20:00:00+00:00,2022-06-23 09:00:00+00:00,13.0,19866.0,20764.173,20764.173,18824.1193,898.173,1041.8807,2.9,2.5,SL,SL,185.6656,-185.8512,-1.001,18380.7059,19866.0,20268.1313,20452.3266,20474.6045,36.82,359.2692,0.018085,14819.31,12187.72,-0.9006,-0.1088,-2.8668,21.59,BEARISH,WEAK,ABOVE_AVG,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=36.8(<45) | Vol=14819>12188 | ATR%=0.0181(>0.0015),False,True,2022-06,2022
353,BUY,2022-06-24 02:00:00+00:00,2022-06-28 18:00:00+00:00,112.0,21168.0,20436.7374,20436.7374,22016.2647,731.2626,848.2647,2.9,2.5,SL,SL,183.8071,-183.9909,-1.001,18196.715,21168.0,20830.4998,20632.9628,20531.9617,63.81,292.5051,0.013818,10102.28,9330.86,0.9574,0.4919,2.5931,8.27,BULLISH,STRONG,AVERAGE,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=63.8(>62) | Vol=10102>9331 | ATR%=0.0138(>0.0015),True,False,2022-06,2022
354,SELL,2022-06-28 18:00:00+00:00,2022-06-30 06:00:00+00:00,36.0,20344.0,19728.9956,20874.1762,19728.9956,530.1762,615.0044,2.9,2.5,TP,TP,181.9672,527.5228,2.899,18724.2378,20344.0,20749.5791,20872.6086,20979.4578,32.27,212.0705,0.010424,18991.68,8918.81,-0.5894,-0.5093,-2.5325,112.94,BEARISH,WEAK,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=32.3(<45) | Vol=18992>8919 | ATR%=0.0104(>0.0015),False,True,2022-06,2022
355,SELL,2022-06-30 06:00:00+00:00,2022-06-30 13:00:00+00:00,7.0,19409.5,18837.0692,19902.9748,18837.0692,493.4748,572.4308,2.9,2.5,TP,TP,187.2424,542.8157,2.899,19267.0535,19409.5,19983.2278,20159.8045,20491.6536,22.65,197.3899,0.01017,28274.52,8443.9,-0.8759,-1.6194,-3.7218,234.85,BEARISH,OVERSOLD,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=22.7(<45) | Vol=28275>8444 | ATR%=0.0102(>0.0015),False,True,2022-06,2022
356,SELL,2022-06-30 13:00:00+00:00,2022-06-30 23:00:00+00:00,10.0,18858.5,19444.0901,19444.0901,18179.2155,585.5901,679.2845,2.9,2.5,SL,SL,192.6705,-192.8632,-1.001,19074.1903,18858.5,19404.224,19812.0684,20294.7761,19.37,234.236,0.012421,29127.68,10861.57,-2.0586,-2.3785,-4.8131,168.17,BEARISH,OVERSOLD,VERY_HIGH,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=19.4(<45) | Vol=29128>10862 | ATR%=0.0124(>0.0015),False,True,2022-06,2022
357,SELL,2022-07-01 10:00:00+00:00,2022-07-04 15:00:00+00:00,77.0,19060.0,19963.9092,19963.9092,18011.4653,903.9092,1048.5347,2.9,2.5,SL,SL,190.7419,-190.9326,-1.001,18883.2576,19060.0,19456.9344,19548.3619,19962.967,40.78,361.5637,0.01897,18103.29,15437.16,-0.4677,-2.0769,-2.4982,17.27,BEARISH,WEAK,AVERAGE,True,False,False,False,True,EMA13<EMA34 | Close<EMA34 | EMA34<EMA89 | RSI=40.8(<45) | Vol=18103>15437 | ATR%=0.0190(>0.0015),False,True,2022-07,2022
358,BUY,2022-07-04 22:00:00+00:00,2022-07-05 11:00:00+00:00,13.0,20152.5,19594.7611,19594.7611,20799.4771,557.7389,646.9771,2.9,2.5,SL,SL,188.8326,-189.0214,-1.001,18694.2362,20152.5,19764.9284,19521.8299,19466.8587,70.9,223.0955,0.01107,16170.8,9385.11,1.2453,0.2824,3.2306,72.3,BULLISH,OVERBOUGHT,HIGH,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=70.9(>62) | Vol=16171>9385 | ATR%=0.0111(>0.0015),True,False,2022-07,2022
359,BUY,2022-07-05 19:00:00+00:00,2022-07-07 16:00:00+00:00,45.0,20390.5,21161.7301,19725.6465,21161.7301,664.8535,771.2301,2.9,2.5,TP,TP,186.9424,541.9459,2.899,19236.1821,20390.5,19839.5478,19776.8222,19636.5101,66.19,265.9414,0.013042,30138.58,13297.46,0.3172,0.7145,3.103,126.65,BULLISH,STRONG,VERY_HIGH,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=66.2(>62) | Vol=30139>13297 | ATR%=0.0130(>0.0015),True,False,2022-07,2022
360,BUY,2022-07-07 16:00:00+00:00,2022-07-07 19:00:00+00:00,3.0,21083.5,21673.1301,20575.1982,21673.1301,508.3018,589.6301,2.9,2.5,TP,TP,192.3618,557.6569,2.899,19793.839,21083.5,20641.2833,20431.7977,20118.3805,73.3,203.3207,0.009644,19368.81,8134.6,1.0253,1.5579,3.1896,138.1,BULLISH,OVERBOUGHT,VERY_HIGH,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=73.3(>62) | Vol=19369>8135 | ATR%=0.0096(>0.0015),True,False,2022-07,2022
361,BUY,2022-07-07 19:00:00+00:00,2022-07-08 01:00:00+00:00,6.0,21788.0,22511.398,21164.381,22511.398,623.619,723.398,2.9,2.5,TP,TP,197.9384,573.8234,2.899,20367.6624,21788.0,20917.9685,20582.0871,20198.6648,78.67,249.4476,0.011449,31028.86,10203.31,1.6319,1.8983,5.859,204.11,BULLISH,OVERBOUGHT,VERY_HIGH,True,True,True,True,True,EMA13>EMA34 | Close>EMA34 | EMA34>EMA89 | RSI=78.7(>62) | Vol=31029>10203 | ATR%=0.0114(>0.0015),True,False,2022-07,2022
